link,round,home_team,away_team,result,home_position_all,away_position_all,home_winperc_all,away_winperc_all,home_position_home,away_position_home,home_winperc_home,away_winperc_home,home_position_away,away_position_away,home_winperc_away,away_winperc_away,home_form_1,home_form_2,home_form_3,home_form_4,home_form_5,away_form_1,away_form_2,away_form_3,away_form_4,away_form_5,home_previous,draw_previous,away_previous,odds_home,odds_draw,odds_away
https://footystats.org//croatia/nk-slaven-belupo-koprivnica-vs-hnk-hajduk-split-h2h-stats#620139,22,Slaven Koprivnica,Hajduk Split,Home,7,2,0.24,0.57,7,2,0.4,0.91,9,3,0.09,0.2,Lose,Win,Win,Draw,Lose,Win,Draw,Draw,Lose,Lose,0.15,0.3,0.54,5.33,4.01,1.54
https://footystats.org//croatia/hnk-gorica-vs-hnk-rijeka-h2h-stats#620140,22,Gorica,Rijeka,Draw,6,3,0.38,0.52,5,6,0.45,0.45,4,2,0.3,0.6,Draw,Draw,Win,Lose,Win,Lose,Lose,Win,Win,Lose,0.83,0.0,0.17,2.95,3.17,2.29
https://footystats.org//croatia/hnk-gorica-vs-hnk-rijeka-h2h-stats#620140,22,Gorica,Rijeka,Draw,6,3,0.38,0.52,5,6,0.45,0.45,4,2,0.3,0.6,Draw,Draw,Win,Lose,Win,Lose,Lose,Win,Win,Lose,0.83,0.0,0.17,2.53,3.29,2.57
https://footystats.org//croatia/gnk-dinamo-zagreb-vs-hnk-gorica-h2h-stats#620133,21,Dinamo Zagreb,Gorica,Home,1,6,0.8,0.4,2,5,0.9,0.45,1,4,0.7,0.33,Win,Win,Lose,Win,Draw,Lose,Draw,Win,Lose,Win,1.0,0.0,0.0,1.16,6.22,14.05
https://footystats.org//croatia/gnk-dinamo-zagreb-vs-hnk-gorica-h2h-stats#620133,21,Dinamo Zagreb,Gorica,Home,1,6,0.8,0.4,2,5,0.9,0.45,1,4,0.7,0.33,Win,Win,Lose,Win,Draw,Lose,Draw,Win,Lose,Win,1.0,0.0,0.0,1.29,5.15,8.51
https://footystats.org//croatia/nk-istra-1961-vs-nk-varazdin-h2h-stats#620136,21,Istra 1961,Varaždin,Home,9,10,0.1,0.1,10,9,0.11,0.2,8,10,0.09,0.0,Lose,Draw,Lose,Lose,Draw,Lose,Lose,Lose,Lose,Lose,0.5,0.0,0.5,2.3,3.06,3.04
https://footystats.org//croatia/nk-istra-1961-vs-nk-varazdin-h2h-stats#620136,21,Istra 1961,Varaždin,Home,9,10,0.1,0.1,10,9,0.11,0.2,8,10,0.09,0.0,Lose,Draw,Lose,Lose,Draw,Lose,Lose,Lose,Lose,Lose,0.5,0.0,0.5,1.79,3.44,4.25
https://footystats.org//croatia/hnk-rijeka-vs-nk-slaven-belupo-koprivnica-h2h-stats#620134,21,Rijeka,Slaven Koprivnica,Home,4,7,0.5,0.25,6,7,0.4,0.4,2,9,0.6,0.1,Win,Win,Win,Lose,Lose,Lose,Lose,Win,Draw,Win,0.5,0.5,0.0,1.51,3.86,5.87
https://footystats.org//croatia/hnk-rijeka-vs-nk-slaven-belupo-koprivnica-h2h-stats#620134,21,Rijeka,Slaven Koprivnica,Home,4,7,0.5,0.25,6,7,0.4,0.4,2,9,0.6,0.1,Win,Win,Win,Lose,Lose,Lose,Lose,Win,Draw,Win,0.5,0.5,0.0,1.37,4.48,7.54
https://footystats.org//croatia/hnk-hajduk-split-vs-nk-lokomotiva-zagreb-h2h-stats#620135,21,Hajduk Split,Lokomotiva Zagreb,Home,2,5,0.55,0.45,2,4,0.9,0.7,3,5,0.2,0.2,Win,Lose,Win,Win,Win,Lose,Lose,Win,Lose,Win,0.62,0.26,0.12,1.47,4.11,5.99
https://footystats.org//croatia/hnk-hajduk-split-vs-nk-lokomotiva-zagreb-h2h-stats#620135,21,Hajduk Split,Lokomotiva Zagreb,Home,2,5,0.55,0.45,2,4,0.9,0.7,3,5,0.2,0.2,Win,Lose,Win,Win,Win,Lose,Lose,Win,Lose,Win,0.62,0.26,0.12,1.58,3.91,5.08
