away_form_1,away_form_2,away_form_3,away_form_4,away_form_5,away_position_all,away_position_away,away_position_home,away_previous,away_team,away_winperc_all,away_winperc_away,away_winperc_home,draw_previous,home_form_1,home_form_2,home_form_3,home_form_4,home_form_5,home_position_all,home_position_away,home_position_home,home_previous,home_team,home_winperc_all,home_winperc_away,home_winperc_home,link,result,round,odds_home,odds_draw,odds_away
Win,Win,Win,Win,Win,7,6,12,0.5,KR,0.5,1.0,0.0,0.3,Win,Lose,Draw,Win,Lose,6,10,2,0.2,ÍA,0.5,0.0,1.0,https://footystats.org//iceland/ia-akranes-vs-kr-reykjavik-h2h-stats#828550,Away,3,4.0,3.72,1.76
Lose,Draw,Lose,Draw,Win,8,5,11,0.5,HK,0.0,0.0,0.0,0.0,Win,Draw,Win,Win,Win,5,2,10,0.5,KR,1.0,1.0,0.0,https://footystats.org//iceland/kr-reykjavik-vs-hk-kopavogur-h2h-stats#828539,Away,2,1.32,4.90,8.02
Draw,Lose,Win,Lose,Win,7,8,4,0.22,Víkingur Reykjavík,0.0,0.0,0.0,0.44,Win,Draw,Draw,Win,Win,11,11,9,0.33,KA,0.0,0.0,0.0,https://footystats.org//iceland/ka-akureyri-vs-vikingur-reykjavik-h2h-stats#828540,Draw,2,2.85,3.46,2.24
Lose,Win,Draw,Lose,Draw,10,7,12,,Valur,0.0,0.0,0.0,,Win,Lose,Win,Win,Draw,12,12,8,,Grótta,0.0,0.0,0.0,https://footystats.org//iceland/if-grotta-vs-valur-reykjavik-h2h-stats#828541,Away,2,8.26,5.17,1.29
Draw,Lose,Lose,Lose,Draw,4,9,2,0.09,ÍA,1.0,0.0,1.0,0.0,Win,Win,Lose,Win,Win,5,3,6,0.91,FH,1.0,1.0,0.0,https://footystats.org//iceland/fh-hafnarfjordur-vs-ia-akranes-h2h-stats#828542,Home,2,1.66,3.99,4.33
Win,Draw,Draw,Lose,Draw,6,8,3,0.7,Stjarnan,1.0,0.0,1.0,0.2,Lose,Win,Draw,Win,Draw,9,5,7,0.1,Fjölnir,0.0,0.0,0.0,https://footystats.org//iceland/umf-fjolnir-vs-umf-stjarnan-h2h-stats#828543,Away,2,4.28,4.01,1.66
Draw,Win,Lose,Win,Lose,1,7,1,0.46,Breidablik,1.0,0.0,1.0,0.3,Win,Lose,Lose,Win,Win,11,10,8,0.23,Fylkir,0.0,0.0,0.0,https://footystats.org//iceland/fylkir-fc-vs-breidablik-ubk-h2h-stats#828544,Away,2,6.3,4.67,1.41
Win,Win,Win,Win,Draw,8,8,8,0.47,KR,0.0,0.0,0.0,0.2,Win,Win,Win,Win,Lose,10,10,10,0.33,Valur,0.0,0.0,0.0,https://footystats.org//iceland/valur-reykjavik-vs-kr-reykjavik-h2h-stats#828533,Away,1,2.3,3.55,2.73
Lose,Lose,Win,Win,Lose,3,3,2,0.5,FH,0.0,0.0,0.0,0.0,Draw,Lose,Win,Draw,Win,7,7,6,0.5,HK,0.0,0.0,0.0,https://footystats.org//iceland/hk-kopavogur-vs-fh-hafnarfjordur-h2h-stats#828534,Away,1,3.37,3.74,1.93
Win,Win,Draw,Lose,Lose,8,8,7,0.17,KA,0.0,0.0,0.0,0.5,Lose,Draw,Win,Lose,Lose,11,12,11,0.33,ÍA,0.0,0.0,0.0,https://footystats.org//iceland/ia-akranes-vs-ka-akureyri-h2h-stats#828535,Home,1,2.34,3.40,2.73
Lose,Lose,Win,Lose,Win,5,4,4,0.58,Fjölnir,0.0,0.0,0.0,0.08,Win,Draw,Lose,Win,Win,8,9,10,0.33,Víkingur Reykjavík,0.0,0.0,0.0,https://footystats.org//iceland/vikingur-reykjavik-vs-umf-fjolnir-h2h-stats#828536,Draw,1,1.37,4.85,6.53
Win,Lose,Lose,Lose,Lose,6,5,5,0.08,Fylkir,0.0,0.0,0.0,0.0,Win,Lose,Win,Win,Lose,7,7,9,0.92,Stjarnan,0.0,0.0,0.0,https://footystats.org//iceland/umf-stjarnan-vs-fylkir-fc-h2h-stats#828538,Home,1,1.54,4.25,4.95
Win,Win,Win,Win,Win,2,5,4,0.85,KR,0.8,1.0,0.67,0.15,Win,Win,Lose,Win,Lose,1,4,2,0.0,Fylkir,0.67,0.67,0.67,https://footystats.org//iceland/fylkir-fc-vs-kr-reykjavik-h2h-stats#828571,Away,7,4.24,3.99,1.67
Draw,Lose,Win,Win,Lose,8,9,7,0.8,FH,0.4,0.33,0.5,0.0,Lose,Lose,Win,Lose,Lose,12,11,12,0.2,Fjölnir,0.0,0.0,0.0,https://footystats.org//iceland/umf-fjolnir-vs-fh-hafnarfjordur-h2h-stats#828570,Away,7,3.75,3.92,1.77
Win,Win,Win,Lose,Draw,4,3,6,0.13,ÍA,0.5,0.67,0.33,0.62,Lose,Win,Draw,Win,Draw,8,8,7,0.25,Víkingur Reykjavík,0.33,0.33,0.33,https://footystats.org//iceland/vikingur-reykjavik-vs-ia-akranes-h2h-stats#828572,Home,7,1.8,3.86,3.72
Win,Lose,Lose,Win,Win,10,10,10,0.0,Grótta,0.17,0.33,0.0,0.0,Draw,Draw,Win,Draw,Win,11,12,8,1.0,KA,0.0,0.0,0.0,https://footystats.org//iceland/ka-akureyri-vs-if-grotta-h2h-stats#828569,Home,7,1.56,4.07,4.98
Draw,Draw,Win,Win,Lose,9,5,11,0.0,HK,0.17,0.33,0.0,0.5,Win,Win,Win,Lose,Win,7,6,6,0.5,Stjarnan,0.67,0.5,1.0,https://footystats.org//iceland/umf-stjarnan-vs-hk-kopavogur-h2h-stats#828573,Home,7,1.51,4.33,5.31
Win,Win,Win,Win,Lose,5,1,9,0.29,Valur,0.5,1.0,0.0,0.21,Draw,Win,Win,Win,Lose,3,9,1,0.5,Breidablik,0.5,0.33,0.67,https://footystats.org//iceland/breidablik-ubk-vs-valur-reykjavik-h2h-stats#828574,Away,7,2.21,3.79,2.71
